lemma:	##
Meadův_;S_/(*2)	7
Ančin_;Y_,h_/(*2a)	7
Přemův	7
Sollerův_;S_/(*2)	7
celníkův-1_/(úřední_osoba)_(*4-1)	7
tulákův_/(*2)	7
Beardsleyův	7
Beckwithův_;S_/(*2)	7
Aniččin_;Y_/(^DI*4na)_(*3ka)	7
Umarův_;Y_,t_/(*2)	7
Poznerův_;S_/(*2)	7
Mussetův_;S_/(*2)	7
Šalounův_;S_/(*2)	7
Kavafisův_;S_/(*2)	7
Häkkinenův_;S_/(*2)	7
Videnovův_;S_/(*2)	7
Millův_;S_/(*2)	7
Liehmův_;S_/(*2)	7
Eversův_;S_/(*2)	7
Pétainův_;S_/(*2)	7
Hvižďův_;S	7
licitátorův_/(*2)	7
Fermatův_;S_/(*2)	7
Isidorův_;Y_/(*2)	7
Kolihův_;S	7
Asterixův_;S_/(*2)	7
legionářův_/(*2)	7
Horálkův_;S_/(*3ek)	7
Lesageův_;S	7
Lokajíčkův_;S_/(*3ek)	7
achillův	7
Wolfgangův_;Y_/(*2)	7
Mošnův_;S_/(*2a)	7
Zemeckisův_;S_/(*2)	7
mesiášův_/(*2)	7
Nagumův	7
Hatušův_;S_/(*2)	7
redaktorův_/(*2)	7
Gerschův_;S_/(*2)	7
Cabanův_;S_/(*2)	7
Comptonův_;S_/(*2)	7
Roučkův_;G_;S_/(*3ek)	7
věřitelův_/(*2)	7
Halův_;S_/(*2)	7
Rafterův_;S_/(*2)	7
Klemův_;S_/(*2)	7
Castanedův_;S_/(*2a)	7
Rodenův_;S_/(*2)	7
Bibersteinův_;S_/(*2)	7
Uranův-1_;S_/(řecký_bůh_nebes)_(*4-1)	7
Gaenselův_;S_/(*2)	7
Buckmanův	7
Breughelův_;S_/(*2)	7
Miličův_;S_/(*2)	7
Čičvákův_;S_/(*2)	7
Abiolův_;S_/(*2)	7
Fletcherův_;S_/(*2)	7
Leoncavallův_;S_/(*2o)	7
Whiteův_;S	7
Mathonův_;S_/(*2)	7
Kučův_;S_/(*2)	7
Rosův-1_;S_/(*4a-1)	7
Balzacův	7
exprezidentův_/(*2)	7
Rodolphův_;Y_,t_/(*2)	7
Bakulův_;S_/(*2a)	7
Veitův_;S_/(*2)	7
lvův_/(^UV*3ev)	7
Remarqueův_;S	7
Nemčokův_;S_/(*2)	7
Hermův_;S	7
Bachmanův_;S_/(*2)	7
Feydeauův_;S	7
Šimurkův_;S_/(*2a)	7
Luciferův_;Y_/(*2)	7
Hedin_;Y_/(*2a)	7
Mikovcův_;S_/(*3ec)	7
Bechtěrevův_;S_/(*2)	7
Caracallův_;G_/(*2a)	7
Vandin_;Y_/(*2a)	7
Bicanův_;S_/(*2)	7
Nielsenův_;S_/(*2)	7
Násoskův	7
Adsonův	7
admirálův_/(*2)	7
Alijův_;Y_/(*2a)	7
koňův_/(^UV*4ůň)	7
Janotův_;S_/(*2a)	7
Frielův_;S_/(*2)	7
Maleevův_;S_/(*2)	7
Kryšpínův_;Y_/(*2)	7
Herakleitův_;S	7
Frostův_;S_/(*2)	7
Grussmannův_;S_/(*2)	7
Exelův	7
Mubarakův_;S_/(*2)	7
Rimerův_;S_/(*2)	7
Hejmův_;S_/(*2a)	7
Ullmannův_;S_/(*2)	7
předkův-2_/(generačně)_(*5ek-2)	7
Chlumův_;S_/(*2)	7
Gayerův_;S_/(*2)	7
Miesův_;S_/(*2)	7
Zornův	7
Schwittersův_;S_/(*2)	7
klusákův_/(*2)	7
Garunův	7
Kejřův_;S_/(*2)	7
lupičův_/(*2)	7
Smirnovův_;S_/(*2)	7
žalobcův_/(*2e)	7
Liensunův	7
Proškův_;S_/(*3ek)	7
Vasjův	7
Rozanovův_;S_/(*2)	7
Vaniakův_;S_/(*2)	7
Temlův_;S_/(*2)	7
Hawkesův_;S_/(*2)	7
Sihanukův_;S_/(*2)	7
Joanin_;Y_/(*2a)	7
Donovanův_;S_/(*2)	7
Ortmanův_;S_/(*2)	7
Alfonsův_;Y_/(*3z)	7
Weiglův_;S_/(*2)	7
Klunkerův_;S_/(*2)	7
Šternův_;S_/(*2)	7
Sotonův_;S_/(*2a)	7
Bunsenův_;G_/(*2)	7
Jiřinin_;Y_/(*2a)	7
principálův_/(*2)	7
Pollackův_;S_/(*2a)	7
Luriův_;S	7
Alonův	6
Lupáčův_;S_/(*2)	6
Wuchterlův	6
Heisenbergův_;S_/(*2)	6
žadatelův_/(*2)	6
chalupníkův_/(*2)	6
Eriksonův_;S_/(*2)	6
24hodinův	6
donův_/(*2)	6
Senekův_;S_/(*2a)	6
Fühmannův_;S_/(*2)	6
kanárkův_/(*3ek)	6
Todorovův_;S_/(*2)	6
Chuův	6
Pížlův_;S_/(*2)	6
Geraldův_;Y_/(*2)	6
Jeníčkův_;Y_/(*3ek)	6
Ornestův_;S_/(*2)	6
Dagmařin-1_;Y_/(*5r-1)	6
Weidemanův_;S_/(*2)	6
poručníkův_/(*2)	6
Joulův	6
Zelinkův_;S_/(*2a)	6
Kolocův_;S_/(*2)	6
Mílův_;S_;Y_/(*2a)	6
zedníkův_/(*2)	6
Houškův_;S_/(*2a)	6
Hajdinův_;S_/(*2)	6
Lamontův_;S_/(*2)	6
Goreův_;S_/(*2)	6
Johančin_;Y_/(*3ka)	6
Joshův	6
Petrovův_;S_/(*2)	6
zakladatelův_/(*2)	6
Fryntův_;S_/(*2a)	6
Readův_;S_/(*2)	6
Fichtův_;S_/(*2)	6
Ondrášův_;S_/(*2)	6
Humův_;S	6
Baxterův_;S_/(*2)	6
Stokesův_;S_/(*2)	6
Stockhausenův_;S_/(*2)	6
Martiččin_;Y_/(*3ka)	6
semifinalův	6
Werfelův_;S_/(*2)	6
Goddardův_;S_/(*2)	6
Leeův_;Y_/(*2)	6
Alfredův_;Y_/(*4éd)	6
Smejkalův_;S_/(*2)	6
Mattův_;S_/(*2a)	6
Gajerův_;S_/(*2)	6
Čičův_;S_/(*2)	6
Villemův	6
Aragonův_;S_/(*2)	6
Laskerův_;S_/(*2a)	6
Rubinův_;S_/(*2)	6
Boganův_;S_/(*2)	6
Mičincův_;S_/(*3ec)	6
Eduardův_;Y_/(*2)	6
Schefflerův_;S_/(*2)	6
Caponův_;S	6
Elsin_;Y_/(*3za)	6
Beátin_;Y_/(*2a)	6
Greenawayův_;S_/(*2)	6
Zuzčin_;Y_/(*3ana)	6
Güntherův_;Y_/(*2)	6
Hicksův_;S_/(*2)	6
Moyzesův_;S_/(*2)	6
Márquezův_;S_/(*2)	6
Enšpíglův_;S_/(*2)	6
Dusbabův_;S_/(*2a)	6
Molnárův_;S_/(*2)	6
Purův-1_;S_/(*4-1)	6
Ruddickův_;S_/(*2)	6
Lamartinův_;S	6
politologův_/(*2)	6
Michajlovův_;S_/(*2)	6
pyromanův_/(*2)	6
Ingresův_;S_/(*2)	6
Kishonův_;S_/(*2)	6
Suchomelův_;S_/(*2)	6
Seibtův_;S_/(*2)	6
Velkův_;S_/(*3ek)	6
Zeppelinův_;S_/(*2)	6
Stokerův	6
Zatloukalův_;S_/(*2)	6
Šmilauerův_;S_/(*2)	6
Russův_;S_/(*2)	6
Petráčkův_;S_/(*3ek)	6
Mušův_;S	6
Oldenburgův_;S_/(*2)	6
Redlův_;S_/(*2)	6
prefektův_/(*2)	6
Brandesův_;S_/(*2)	6
Jakovův_;Y_/(*2)	6
Pavlátův_;S_/(*2)	6
Wundtův_;S_/(*2)	6
Radujevův_;S_/(*2)	6
Cioranův_;S_/(*2)	6
Langleyův	6
Abubakarův_;S_/(*2)	6
Ibráhímův_;S_;Y_,t_/(*2)	6
Haversův	6
Stračárův_;S_/(*2)	6
Fantomasův_;S_/(*2)	6
Zdenčin_;Y_/(*3ka)	6
Holotův-1_;S_/(*4a-1)	6
poustevníkův_/(*2)	6
Janouchův_;S_/(*2)	6
Aliův_;Y_/(*2a)	6
Spáčilův_;S_/(*2)	6
Fikarův_;S_/(*2)	6
Rybkinův_;S_/(*2)	6
Liverijův	6
Buckův-1_;S_/(*5ek-1)	6
Nopův_;S_/(*2)	6
Hubbardův_;S_/(*2)	6
Gigin	6
Bidlův_;S	6
Machuldův_;S_/(*2a)	6
Lýskův_;S_/(*2a)	6
Nestroyův_;S_/(*2)	6
chroustův_/(*2)	6
Sněhurčin_;Y_/(*3ka)	6
Dorstův_;S_/(*2)	6
Matějův_;Y_/(*2)	6
Majzlíkův_;S_/(*2)	6
Gingrichův_;S_/(*2)	6
Šebkův_;S_/(*3ek)	6
Juráčkův_;S_/(*3ek)	6
mullův_,t_/(duchovní)_(*2a)	6
Jakubcův_;S_/(*3ec)	6
Castorfův	6
vynálezcův_/(*2e)	6
Krnovcův_;S_/(*3ec)	6
Paloušův_;S_/(*2)	6
Čechurův_;S_/(*2a)	6
Jenningsův_;S_/(*2)	6
Henrykův_;Y_/(*2)	6
filosofův_/(*5zof)	6
Blokův-1_;S_/(*4-1)	6
Virchowův	6
Lenoirův	6
pištcův_/(*3ec)	6
Longův_;S_/(*2)	6
Rahmánův_;S_/(*2)	6
Rauův	6
Plantův	6
Ozeášův_;S_/(*2)	6
Tungův_;S_/(*2)	6
Hrůzův-1_;S_/(*4a-1)	6
Thurnův_;S_/(*2)	6
Avrielův_;S_/(*2)	6
Niklův_;S_/(*2a)	6
Kepákův_;S_/(*2)	6
Anitin_;Y_/(*2a)	6
Reineltův_;S_/(*2)	6
Solomonův_;Y_/(*2)	6
Hromádkův_;S	6
datlův_/(*3el)	6
Stuyvesantův	6
Mojíkův_;S_/(*2)	6
Mefistův_;Y_/(*2o)	6
houseův	6
Šrejberův_;S_/(*2)	6
Lorcův	6
Kulíškův_;S_/(*3ek)	6
Šaronův_/(*2)	6
nebožčin_/(*3ka)	6
Aurobindův_;S	6
Beridienův	6
Voskův_;S_/(*2a)	6
imámův_/(*2)	6
Rolfův_;Y_/(*2)	6
Hoškův_;S_/(*3ek)	6
Faganův	6
Saladinův_;S_/(*2)	6
Kieferův_;S_/(*2)	6
Grünzweigův_;S_/(*2)	6
Hollidayův_;S_/(*2)	6
Paridův_;S_/(*2)	6
Medardův_;Y_/(*2)	6
Andělínův_;Y_/(*2)	6
Čochtanův_;S_/(*2)	6
Bohouškův_;Y_/(*3ek)	6
Dolcinův	6
Krieglův_;S_/(*2)	6
Mostynův	6
Haklův_;S_/(*2)	6
Schauerův_;S_/(*2)	6
Havrdův_;S_/(*2a)	6
Galeův	6
Bondrův_;S_/(*2a)	6
karasův_/(*2)	6
Riccardův	6
Yankeeův_;E_,e_/(*2)	6
Engelův_;S_/(*2)	6
Drewův_;S_/(*2)	6
Halstedův	6
Thoreauův_;S	6
Trvalův_;S_/(*2)	6
Skrjabinův_;S_/(*2)	6
Pelcův_;S_/(*2)	6
Sladeův	6
Kuchyňův_;S_/(*2a)	6
Jacobsonův_;S_/(*2)	6
Nevesův	6
Bernardin_;Y_/(*2a)	6
Giraudouxův_;S_/(*2)	6
Borgův_;S_/(*2)	6
Šárův_;S_/(*2a)	6
Prospalův_;S_/(*2)	6
Kinterův_;S_/(*2a)	6
Artemidin_;Y_/(*3s)	6
Kershawův_;S_/(*2)	6
Widerbergův_;S_/(*2)	6
trafikantův_/(*2)	6
Neckářův_;S_/(*2)	6
Spenderův_;S_/(*2)	6
Buškův_;S_/(*3ek)	6
Götzův_;S_/(*2)	6
Pražanův_;E_/(*2)	6
Pircův	6
Šedův_;S_/(*2a)	6
Gregův_;Y_/(*2)	6
Ricardův_;S_/(*2o)	6
Koláčkův-1_;S_/(*5ek-1)	6
Edgeův_;S_/(*2)	6
Ovčáčkův-1_;S_/(*5ek-1)	6
Dusselův_;S_/(*2)	6
rakův_/(*2)	6
Dickův_;Y_/(*2)	6
Apollonův_;Y_/(*2)	6
Hůlův_;S_/(*2a)	6
Bodleyův	6
Betčin	6
Halíkův_;S_/(*2)	6
Bonhoefferův_;S_/(*2)	6
pozorovatelův_/(*2)	6
klukův_/(*2)	6
Delibesův_;S_/(*2)	6
Pešlův_;S_/(*2)	6
seržantův_/(*2)	6
Brázdův-1_;S_/(*4a-1)	6
Kláskův-1_;S_/(*5ek-1)	6
Fibonacciův_;S_/(*2)	6
filmařův_/(*2)	6
Labantův_;S_/(*2)	6
Medveděvův_;S_/(*2)	6
Zebedeův	6
Cotrimův	6
Drozdův_;S_/(*2a)	6
Hamsunův_;S_/(*2)	6
Braggův	6
Vokounův_;S_/(*2)	6
Chryslerův-3_;S_/(*4-3)	6
Kovtunův_;S_/(*2)	6
Ženíškův_;S_/(*3ek)	6
Garretův_;S_/(*2)	6
vetešníkův_/(*2)	6
Lydiin_;Y	6
Pafkův_;S	6
Chambersův_;S_/(*2)	6
Trkalův_;S_/(*2)	6
Hodgsonův_;S_/(*2)	6
Denisin_;Y	6
Nikolajův_;Y_/(*2)	6
Murauův	6
Mannerheimův_;S_/(*2)	6
Bobíkův_;S_/(*2)	6
Thurstonův	6
Jechův_;S_/(*2)	6
Honův	6
Kristianův_;Y_/(*2)	6
tetiččin_/(*3ka)	6
Hobsbawmův	6
Stevensův_;S_/(*2)	6
Kuhnův_;S_/(*2)	6
laikův_/(*2)	6
Ensorův_;S_/(*2)	6
Mírův-1_;S_/(*4a-1)	6
Bennettův_/(*2)	6
glykosidův	6
koželuhův_/(*2)	6
Apanasenkův_;S	6
Bühlerův_;S_/(*2)	6
Laušmanův_;S_/(*2)	6
Andropovův_;S_/(*2)	6
Ivin_;Y_/(*2a)	6
Gomulkův_;S_/(*2a)	6
Brocův	6
Estellin	6
Snopkův_;S_/(*2o)	6
barončin_/(*3ka)	6
Weizsäckerův_;S_/(*2)	6
Majklův	6
Krennův_;S_/(*2)	6
Sorokinův_;S_/(*2)	6
zločincův_/(*3ec)	6
Lorentzův_;S_/(*2)	6
Grundův_;S_/(*2)	6
Poldin_;Y_/(*1)	6
Jožkův_;Y_/(*2a)	6
Rosinův_;S_/(*2)	6
Brynychův_;S_/(*2)	6
Oscarův_;Y_/(*2)	6
Wankelův_;S_/(*2)	6
Sucháčkův_;S_/(*3ek)	6
Pospíchalův_;S_/(*2)	6
Brahimův	6
hlavonožcův_/(*3ec)	6
Vinův	6
Míkův_;S_/(*2a)	6
Komotův	6
Říčanův_;S_/(*2)	6
Rasmussenův_;S_/(*2)	6
Grantův-1_;S_/(*4-1)	6
Kornův_;S_/(*2)	6
Cupákův_;S_/(*2)	6
oslův	6
Hutchenceův	6
Frisellův_;S_/(*2)	6
pošťákův_/(*2)	6
Palinkův_;S_/(*3ek)	6
Konrádův_;Y_/(*2)	6
námořníkův_/(*2)	6
zůstavitelův_/(*2)	6
Ratajův_;S_/(*2)	6
Štěpánčin_;Y_/(*3ka)	6
Macelův_;S_/(*2a)	6
Gansenův_;S_/(*2)	6
Stodolův_;S_/(*2a)	6
Diltheyův_;S_/(*2)	6
Otterův_;S_/(*2)	6
opilcův_/(*3ec)	6
Duchoňův_;S_/(*2)	6
Vlastislavův_;Y_/(*2)	6
Nehodův_;S_/(*2a)	6
Bredův_;S_/(*2a)	6
Röhmův_;S_/(*2)	6
Crohnův_;S_/(*2)	6
Rodriguezův_;S_/(*2)	6
Jandlův_;S_/(*2)	6
Vicův_;S	6
Aeskulapův_;S_/(*2)	6
Paveličův_;S_/(*2)	6
Ringův_;Y	6
klackův-1_/(*5ek-1)	6
Nuův	6
Šámalův_;S_/(*2a)	6
Golianův_;S_/(*2)	6
Bensonův-1_;S_/(*4-1)	6
Dawkinsův	6
Herrmannův_;S_/(*2)	6
Riedlův_;S_/(*2)	6
Froňkův_;S_/(*4něk)	6
Jíchův_;S_/(*2a)	6
myslitelův_/(*2)	6
Wonderův_;S_/(*2)	6
chalífův_/(*2a)	6
Marsalisův_;S_/(*2)	6
Kuklíkův_;S_/(*2)	6
Grynbergův_;S_/(*2)	6
Let	6
Lechońův	6
Euklidův_;S_;Y_/(*2es)	6
Pešánkův_;S_/(*3ek)	6
Teynardův	6
finalův	6
Bertův_;Y_/(*2)	6
Chetův	6
Mikelův_;S_/(*2)	6
Kruifův	6
Fryčův_;S_/(*2)	6
Evčin_;Y_,h_/(*3ka)	6
Turbův_;S_/(*2a)	6
Changův_;S_/(*2)	6
Brahmův_;S_/(*2a)	6
Chasbulatovův_;S_/(*2)	6
Stupkův_;S_/(*2a)	6
Šebanův_;S_/(*2)	6
Mitsotakisův_;S_/(*2)	6
Coufalův_;S_/(*2)	6
Kerkorianův_;S_/(*2)	6
Enův	6
Filipcův_;S_/(*3ec)	6
Gazdin	6
Péanův_;S_/(*2)	6
Weizmannův_;S_/(*2)	6
Mingusův_;S_/(*2)	6
Haushoferův_;S_/(*2)	6
Romualdův_;Y_/(*2)	6
Ťienův	6
místostarostův_/(*2a)	6
Dienstlův_;S_/(*2)	6
Brožův-1_;S_/(*4-1)	6
Hartmanův_;S_/(*2)	6
Fernandezův_;S_;Y_/(*2)	6
Schwarzschildův_;S_/(*2)	6
Mullerův_;S_/(*2)	6
Goldhagenův_;S_/(*2)	6
Balážův_;S_/(*2)	6
Mikuláškův_;S_/(*3ek)	6
Goldův	6
Esteřin_;Y	6
D'Amatův	6
Casonův_;S_/(*2a)	6
bačův_/(^UV*2a)	6
Winstonův_;S_/(*2)	6
Lacinův_;S_/(*2a)	6
Thorsenův_;S_/(*2)	6
Marcův_;Y_/(*2us)	6
Kulhánkův_;S_/(*3ek)	6
Miladin_;Y_/(*2a)	6
nakladatelův_/(*2)	6
Rodgersův-1_;S_/(*4-1)	6
Bruguerův_;S_/(*2a)	6
Costnerův_;S_/(*2)	6
Pitterův_;S_/(*2a)	6
poplatníkův_/(*2)	6
Lindtův_;S_/(*2)	6
Raneyův	6
Menzerathův	6
Ormondův_;S_/(*2)	6
Málkův_;S_/(*3ek)	6
Canningův_;S_/(*2)	6
Gutův_;S_/(*2a)	6
boháčův_/(*2)	6
kozlíkův_/(*2)	6
Zimův_;S_/(*2a)	6
psychiatrův_/(*2)	6
Zikův_;S_/(*2a)	6
Petruchův_;S_/(*2a)	6
Hauptmannův_;S_/(*2)	6
Pankinův_;S_/(*2)	6
kamarádčin_/(*3ka)	6
Beckhamův_;S_/(*2)	6
Zeemanův	6
Holmesův_;S_/(*2)	6
magnátův_/(*2)	6
Schwantzův_;S_/(*2)	6
Waldheimův_;S_/(*2)	6
Lepperův_;S_/(*2)	6
Aranimův	6
Výškův-1_;S_/(*4a-1)	6
Wenzigův_;S_/(*2)	6
lův	6
Fochův_;S_/(*2)	6
Hákův_;S_/(*2a)	6
Whistlerův_;S_/(*2)	6
Romanin_;Y_/(*2a)	6
Homaisův_;S_/(*2)	6
Hádův_;S_/(*2a)	6
Lasotův_;S_/(*2a)	6
Bovaryův	6
rychtářův_/(*2)	6
raráškův_/(*3ek)	6
Wendlingerův_;S_/(*2)	6
Nořin_;S	6
D'Artagnanův	6
Kesslerův_;S_/(*2)	6
Tošův	6
Bingův	6
Schmittův_;S_/(*2)	6
vyvolavačův_/(*6ávač)	6
Pánkův_;S_/(*3ek)	6
Hradilův_;S_/(*2)	6
sádrokartónův	6
Nepraktův_;S_/(*2a)	6
Mojmírův_;Y_/(*2)	6
básnířčin_/(*3ka)	6
Burgessův_;S_/(*2)	6
Šantrochův_;S_/(*2)	6
Joskův_;y_/(*2a)	6
rentgen	6
Schmidův_;S_/(*2)	6
Vasilův_;Y_/(*2)	6
Frágnerův_;S_/(*2)	6
Martenotův	6
Ritin_;Y_/(*2a)	6
Jaspersův_;S_/(*2)	6
Bielikův_;S_/(*2)	6
Balounův_;S_/(*2)	6
Kohútův_;S_/(*2)	6
benediktův_/(*2)	6
Plzákův_;S_/(*2)	6
Huxleyův	6
Tattertonův_;S_/(*2)	6
Karnerův_;S_/(*2)	6
Koestlerův_;S_/(*2)	6
Nápravníkův_;S_/(*2)	6
Šimsův_;S_/(*2a)	6
Vajdičkův_;S_/(*2a)	6
Kalabisův_;S_/(*2)	6
Holleinův_;S_/(*2)	6
Madlonův	6
Mikulicynův	6
editorův_/(*2)	6
Vykoukalův_;S_/(*2)	6
Pollardův_;S_/(*2)	6
Schlöglův_;S_/(*2)	6
Danihelův_;S_/(*2)	6
Lessepsův_;S_/(*2)	6
Kunhutin_;Y_/(*2a)	6
Toubonův_;S_/(*2)	6
Novosadův_;S_/(*2)	6
Editin_;Y_/(*2a)	6
ROOntgenův	6
Fassbinderův_;S_/(*2)	6
Fideliův_;S	6
Oetikerův	6
Daudetův_;S_/(*2)	6
Baumannův_;S_/(*2)	6
Venclíkův_;S_/(*2)	5
tchynin_/(*2ě)	5
Manhardův_;S_/(*2)	5
Collorův_;S_/(*2)	5
Vadimův_;Y_/(*2)	5
Cermanův_;S_/(*2)	5
ředitelčin_/(*3)	5
moderátorův_/(*2)	5
Kaslův_;S_/(*2)	5
Santanův_;S_/(*2a)	5
atletův_/(*2)	5
Typltův_;G_;S_/(*2)	5
Gibbonův_;S_/(*2)	5
Josephův_;Y_,t	5
Ulbrichtův_;S_/(*2)	5
podsypův	5
Macourkův_;S_/(*3ek)	5
komturův_/(*2)	5
Böhmův_;S_/(*2)	5
Llosův	5
Gardnerův_;S_/(*2)	5
Filippův_;S_;Y_,t	5
Dolgošův_;S_/(*2)	5
Štouračův	5
Kosárkův_;S_/(*3ek)	5
Westendorpův	5
Vitoušův_;S_/(*2)	5
nešťastníkův_/(*2)	5
Zifčákův_;S_/(*2)	5
Darjin_;Y	5
Wordsworthův_;S_/(*2)	5
Jaškinův_;S_/(*2)	5
Kovandův_;S_/(*2a)	5
Rusnákův_;S_/(*2)	5
Mohammadův_;Y_/(*5ed)	5
Machoninův_;S_/(*2)	5
Lobovův_;S_/(*2)	5
Arašidovův_;S_/(*2)	5
Schallerův_;S_/(*2)	5
Eichlerův_;S_/(*2)	5
Hurokův	5
Wintonův_;S_/(*2)	5
Kotrčův_;S_/(*2)	5
Schlossův_;S_/(*2)	5
Quijotův_;S_/(*2)	5
grafikův_/(*2)	5
Palův_;S_/(*2a)	5
Hoodův_;S_/(*2)	5
Roscherův	5
Castellův	5
Kovarčíkův_;S_/(*2)	5
Nedomův_;S_/(*2a)	5
vlivův	5
školákův_/(*2)	5
Jobimův_;S_/(*2)	5
Šemjakinův_;S_/(*2)	5
kolouškův_/(*3ek)	5
Šplíchalův_;S_/(*2)	5
respondentův_/(*2)	5
Jašův_;S	5
Mardenův_;S_/(*2)	5
Tiberiův_;S_/(*2us)	5
Fossettův_;S_/(*2)	5
stařenin_/(*2a)	5
Lagenthorpův	5
Kluivertův_;S_/(*2)	5
Petzoldův_;S_/(*2)	5
Amatův_;S_/(*2)	5
Knoblochův_;S_/(*2)	5
Burkův_;S_/(*2e)	5
Kolaříkův_;S_/(*2)	5
Aidanin	5
skalníkův_/(*2)	5
modelčin_/(*3ka)	5
Ameliin_;Y_/(*2e)	5
Jančíkův_;S_/(*2)	5
Harryův	5
věžníkův-1_,a_/(věžný)_(*4-1)	5
Kovařovicův_;S_/(*2)	5
Šakičův_;S_/(*2)	5
šlechticův_/(*2)	5
Kruppův_;S_/(*2)	5
Libíčkův_;S_/(*3ek)	5
Krügerův_;S_/(*2)	5
sběratelův_/(*2)	5
Ságlův	5
Ráchelin_;Y	5
šoférův_/(*2)	5
Giovannin_;Y_/(*2a)	5
Bakuninův_;S_/(*2)	5
Marcusův_;Y_/(*2)	5
Dienzenhoferův_;S_/(*2)	5
Bezouškův_;S_/(*3ek)	5
chánův_/(*2)	5
Goellnerův_;S_/(*2)	5
maharádžův_/(*2a)	5
Aminův_;S_/(*2a)	5
Simbův_;S_/(*2a)	5
Ouhelův_;S_/(*2a)	5
dosva	5
zemanův_/(*2)	5
Jurajův_;Y_/(*2)	5
Tassův_;S	5
Zadinův_;S_/(*2)	5
Míťův_;Y	5
Forsterův_;S_/(*2)	5
Helmerův_;S_/(*2)	5
odborníkův_/(*2)	5
Verheugenův_;S_/(*2)	5
Dudův_;S_/(*2a)	5
Kotasův_;S_/(*2)	5
Rodionovův_;S_/(*2)	5
Stritzkův	5
Shapirův_;S_/(*2o)	5
Kemalův_;S_/(*2)	5
Cimoszewiczův_;S_/(*2)	5
Hemrův	5
Netíkův_;S_/(*2)	5
Jozefův_;Y_/(*2)	5
Bačíkův_;S_/(*2)	5
Demeterův	5
Soboňův_;S_/(*2a)	5
Chevauxův	5
Bubeníčkův-1_;S_/(*5ek-1)	5
Palkovičův_;S_/(*2)	5
Franceův_;S	5
Berovův_;S_/(*2)	5
Borůvkův_;S_/(*2a)	5
muzikantův_/(*2)	5
Eurípidův_;S_/(*6ipides)	5
Tarasův_;Y_/(*2)	5
Laichterův_;S_/(*2)	5
línkův_/(*3ek)	5
Vachův_;S_/(*2)	5
Weingartenův_;S_/(*2)	5
Karsův_;S_/(*2)	5
Piccasův	5
Vychytilův_;S_/(*2)	5
Jungwirthův_;S_/(*2)	5
Edwardsův_;S_/(*2)	5
Urxův_;S_/(*2)	5
Migašův_;S_/(*2)	5
Zorrův_;S_/(*2o)	5
Zinovjevův_;S_/(*2)	5
Beginův_;S_/(*2)	5
Smithsonův_;S_/(*2)	5
Malečkův_;S_/(*3ek)	5
Schlieffenův_;S_/(*2)	5
Šemíkův_;S_/(*2)	5
Kvašňákův_;S_/(*2)	5
Auerbachův-1_;S_/(*4-1)	5
Dieterův_;Y_/(*2)	5
Kutnarův_;S_/(*2)	5
Bridelův_;S_/(*2)	5
Štrasserův_;S_/(*2)	5
Thévenin	5
Bukavcův	5
Moikehův	5
Dollfussův_;S_/(*2)	5
Mariskův_;S	5
Giňův_;S	5
Neborův	5
Nekolův_;S_/(*2a)	5
Kralův	5
Miriamčin	5
Madvigův	5
Ishigurův	5
kondorův_/(*2)	5
Barnabášův_;Y_/(*2)	5
Heyselův_;S_/(*2)	5
Ferencův_;Y_/(*2)	5
Myškinův_;S_/(*2)	5
Auriolův_;S_/(*2)	5
Kekrtův_;S_/(*2)	5
Serranův_;S_/(*2o)	5
Körbelův_;S_/(*2)	5
kuřákův_/(*2)	5
Pijoanův	5
Hadrabův_;S_/(*2a)	5
Crommelynckův_;S_/(*2)	5
Karlíčkův_;Y_/(*3ek)	5
Opitzův_;S_/(*2)	5
Puppův-1_;S_/(*4-1)	5
Zerzáňův_;S_/(*2)	5
Presleyův	5
jogínův_/(*2)	5
Christianův_;Y_/(*2)	5
Kovrinův	5
Rankův_;S_/(*2)	5
premiérčin_/(*3)	5
Hoffmeistrův_;S_/(*2)	5
Toddův_;Y_/(*2)	5
Ďurišův_;S_/(*2)	5
Lorkův_;S_/(*3ca)	5
Desmondův_;S_/(*2)	5
Zieglerův_;S_/(*2)	5
černouškův_/(*3ek)	5
Neumanův_;S_/(*2)	5
Norbertův_;Y_,t_/(*2)	5
Klaretův_;S_/(*2)	5
Míčův_;S_/(*2a)	5
Machoňův_;S	5
Šavrdův_;S_/(*2a)	5
Charvátův_;S_/(*2)	5
Pavlasův_;S_/(*2)	5
Zacharův_;S_/(*2a)	5
vozkův_/(*2a)	5
Slovenčin_;E_/(*3ka)	5
Bierhoffův_;S_/(*2)	5
Nedvídkův_;S_/(*3ek)	5
Dejdarův_;S_/(*2)	5
akcionářův_/(*2)	5
Gasparovův_;S_/(*2)	5
Hrachův_;S_/(*2)	5
Carpenterův-1_;S_/(*4-1)	5
diplomatův_/(*2)	5
Samděvjatovův_;S_/(*2)	5
soukromníkův_/(*2)	5
Dizengoffův_;S_/(*2)	5
Rogersův_;S_/(*2)	5
Ludvův_;Y_,h_/(*2a)	5
Beyelerův_;S_/(*2)	5
Krajinův-1_;S_/(*4a-1)	5
energiův	5
Rónův_;S_/(*2a)	5
Spirův_;S_/(*2a)	5
Putíkův_;S_/(*2)	5
Liebigův_;S_/(*2)	5
Jehudův_;S_/(*2a)	5
Knopflerův_;S_/(*2)	5
Peelův_;S_/(*2)	5
